,,0,1,2,3,4,5,6
100,0,8.073009342084584,0.03250969092504144,0.02181188726209727,0.029344529262084054,-0.41725106263149675,0.8214285714285714,-0.799992641920158
100,1,8.486411113317008,0.02240163665599139,0.012607593008188561,0.012657989759432295,-0.40805150095060455,0.8928571428571429,-0.7999927026072554
100,2,44.992592230637165,0.5508129285217577,0.4338605826490821,0.3187334677060486,-0.0848477016462197,1.0,-0.7999926254670134
100,3,9.165300816022206,0.011622169990919909,0.006243837718150222,0.003124751528466204,-0.4068434616302909,0.9642857142857143,-0.7999926432441784
100,4,16.54194223534527,0.17370211388761433,0.1651868719428552,0.06772678625732825,-0.11171335885570438,0.9285714285714286,-0.7999928701847878
100,5,38.199469718720856,0.3795507941874362,0.22433989385380615,0.17670829202097688,-0.10988881885278713,1.0,-0.7999925005511511
100,6,19.51277792362735,0.1371699634332645,0.019027470973460348,0.05562173882808638,-0.2575122078226412,0.9285714285714286,-0.7999931724842142
100,7,17.656910223913705,0.024072245191585146,0.09476697245939647,0.12090236608504956,-0.20048636911312692,0.8928571428571429,-0.7999925757103785
100,8,10.621400278244714,0.07693030914716874,0.051381360581608616,0.04309112165466093,-0.29955518731620673,0.8214285714285714,-0.7999924893314381
100,9,25.994218745292745,0.2892613873686653,0.0795053380244468,0.15830352050291813,-0.13113644962104484,1.0,-0.7999927816590278
100,10,20.879311074660126,0.12935141225836086,0.030514763002678632,0.15986921765827236,-0.13689102454589092,1.0,-0.7999928188289833
100,11,60.084563397145594,0.5451793014655983,0.3713658111911843,0.3213808892655154,-0.08608451964546768,1.0,-0.7999921371958437
100,12,41.37549734655073,0.3652145504127735,0.3621584088896026,0.2955473444426251,-0.09861353795407089,1.0,-0.7999920442219579
100,13,21.77129143808102,0.11362442164407843,0.20687570385515267,0.16399857324073672,-0.15976072311018436,0.8214285714285714,-0.7999930629407122
100,14,17.881625811124756,0.024446869292619765,0.08195709167393525,0.08744247968823887,-0.3838951746942904,0.8571428571428572,-0.7999925936407478
100,15,6.794286712592209,0.00041838469987695267,0.0009400055540879733,0.0009133843040051877,-0.44885885293519134,0.7857142857142857,-0.7999925393230479
100,16,15.592366226773837,0.15324090439970636,0.05827016631932059,0.08188889289496372,-0.2963896151609784,0.8571428571428572,-0.7999927014971537
100,17,16.816423203266844,0.1560665604142613,0.07154721932832074,0.08226202373836863,-0.2610764509721252,0.8928571428571429,-0.7999929172731559
100,18,7.064958934073199,0.0019946198801872547,0.0016627398085488894,0.0017894693149811416,-0.43234666735518307,0.8571428571428572,-0.799992698378151
100,19,25.603995040432373,0.15328203188065284,0.164558430214776,0.19740474756972273,-0.1262969181510497,0.8928571428571429,-0.7999929151194233
100,20,7.110743115351645,0.06337301082467911,0.034567902726618034,0.04397886097668067,-0.4246653346476098,0.8214285714285714,-0.7999925153912489
100,21,39.53697745693939,0.14623475493528054,0.14154057503884618,0.08914887224520597,-0.10066235105761909,1.0,-0.7999928496801567
100,22,6.895473312731188,5.356403200203301e-08,7.763677057799721e-07,8.743683593085762e-07,-0.45205153276292465,0.75,-0.7999926018723109
100,23,7.407968279928742,0.013573366741351641,0.0065781206217612725,0.010621224268074762,-0.42054739490209037,0.9285714285714286,-0.7999926324763305
100,24,41.171393709659455,0.2647397116728648,0.1059079320889677,0.21435533944603571,-0.1190295465301441,0.8928571428571429,-0.7999933497629671
100,25,48.581954855061774,0.41351330993093455,0.13871679370372544,0.391313292935934,-0.08646210726056348,1.0,-0.7999925852218657
